Locale,Image,Title,Sales Rank: Current,Sales Rank: 90 days avg.,Sales Rank: 90 days drop %,Sales Rank: Drops last 90 days,Sales Rank: Reference,Sales Rank: Display Group,Sales Rank: Subcategory Sales Ranks,Bought in past month,90 days change % monthly sold,Return Rate,Reviews: Rating,Reviews: Rating Count,Reviews: Rating Count - 90 days drop %,Reviews: Review Count - Format Specific,Last Price Change,Buy Box 🚚: Current,Buy Box 🚚: 90 days avg.,Buy Box 🚚: 90 days drop %,Buy Box 🚚: Stock,Buy Box 🚚: 90 days OOS,Buy Box: Buy Box Seller,Buy Box: Shipping Country,Buy Box: Strikethrough Price,Buy Box: % Amazon 90 days,Buy Box: % Top Seller 90 days,Buy Box: Winner Count 90 days,Buy Box: Standard Deviation 90 days,Buy Box: Flipability 90 days,Buy Box: Is FBA,Buy Box: Unqualified,Buy Box: Prime Eligible,Buy Box: Subscribe & Save,Amazon: Current,Amazon: 90 days avg.,Amazon: 90 days drop %,Amazon: Stock,Amazon: 90 days OOS,New: Current,New: 90 days avg.,New: 90 days drop %,New: 90 days OOS,"New, 3rd Party FBA: Current","New, 3rd Party FBA: 90 days avg.","New, 3rd Party FBA: 90 days drop %","New, 3rd Party FBA: Stock",FBA Pick&Pack Fee,Referral Fee %,Referral Fee based on current Buy Box price,"New, 3rd Party FBM 🚚: Current","New, 3rd Party FBM 🚚: 90 days avg.","New, 3rd Party FBM 🚚: 90 days drop %","New, 3rd Party FBM 🚚: Stock","New, Prime exclusive: Current","New, Prime exclusive: 90 days avg.","New, Prime exclusive: 90 days drop %",Lightning Deals: Current,Buy Box Used 🚚: Current,Buy Box Used 🚚: 90 days avg.,Buy Box Used 🚚: 90 days drop %,Buy Box Used: Buy Box Used Seller,Buy Box Used: Is FBA,Buy Box Used: Condition,Used: Current,Used: 90 days avg.,Used: 90 days drop %,Used: 90 days OOS,"Used, like new 🚚: Current","Used, like new 🚚: 90 days avg.","Used, like new 🚚: 90 days drop %","Used, very good 🚚: Current","Used, very good 🚚: 90 days avg.","Used, very good 🚚: 90 days drop %","Used, good 🚚: Current","Used, good 🚚: 90 days avg.","Used, good 🚚: 90 days drop %","Used, acceptable 🚚: Current","Used, acceptable 🚚: 90 days avg.","Used, acceptable 🚚: 90 days drop %",Warehouse Deals: Current,Warehouse Deals: 90 days avg.,Warehouse Deals: 90 days drop %,List Price: Current,List Price: 90 days avg.,List Price: 90 days drop %,eBay New 🚚: Current,eBay New 🚚: 90 days avg.,eBay New 🚚: 90 days drop %,eBay Used 🚚: Current,eBay Used 🚚: 90 days avg.,eBay Used 🚚: 90 days drop %,Total Offer Count,New Offer Count: Current,New Offer Count: 90 days avg.,"Count of retrieved live offers: New, FBA","Count of retrieved live offers: New, FBM",Used Offer Count: Current,Used Offer Count: 90 days avg.,Tracking since,Listed since,Categories: Root,Categories: Sub,Categories: Tree,Website Display Group: Name,ASIN,Product Codes: UPC,Product Codes: EAN,Product Codes: GTIN,Product Codes: PartNumber,Parent ASIN,Variation ASINs,Freq. Bought Together,Type,Manufacturer,Brand,Brand Store Name,Brand Store URL Name,Product Group,Model,Variation Attributes,Color,Size,Unit Details: Unit Value,Unit Details: Unit Type,Scent,Item Form,Pattern,Style,Material,Item Type,Target Audience,Recommended Uses,Specific Uses,Product Benefit,Edition,Format,Author,Contributors,Binding,Number of Items,Number of Pages,Publication Date,Release Date,Languages,Videos: Video Count,Videos: Has Main Video,Videos: Main Videos,Videos: Additional Videos,A+ Content: Has A+ Content,Package: Dimension (cm³),Package: Weight (g),Package: Quantity,Item: Dimension (cm³),Item: Weight (g),Included Components,Ingredients,Active Ingredients,Special Ingredients,Safety Warning,Batteries Required,Batteries Included,Hazardous Materials,Is HazMat,Is heat sensitive,Adult Product,Is Merch on Demand,Trade-In Eligible,Deals: Deal Type,Deals: Badge,One Time Coupon: Absolute,One Time Coupon: Percentage,One Time Coupon: Subscribe & Save %,Business Discount: Percentage,
de,https://m.media-amazon.com/images/I/81GqJkIpwkL.jpg;https://m.media-amazon.com/images/I/81inuvWATpL.jpg;https://m.media-amazon.com/images/I/81yWfHPNrtL.jpg;https://m.media-amazon.com/images/I/91ynwmi9fkL.jpg;https://m.media-amazon.com/images/I/81jI-hXsKNL.jpg;https://m.media-amazon.com/images/I/81P2l7yEh-L.jpg;https://m.media-amazon.com/images/I/81Yis1cHKLL.jpg;https://m.media-amazon.com/images/I/71S0RIhalmL.jpg;https://m.media-amazon.com/images/I/51JwTNKGstL.jpg;https://m.media-amazon.com/images/I/41a1Y1Z4ttL.jpg;https://m.media-amazon.com/images/I/512Ul9m0ouL.jpg;https://m.media-amazon.com/images/I/51MjOhfm85L.jpg,"LEGO City Flughafen mit Flugzeug - Spielzeug Miniatur Modellbau mit Terminal, Flugzeug, Schlepperfahrzeug, Fluggastbrücke, 9 Minifiguren & Zubehör - Geburtstagsgeschenk für Jungen ab 8 Jahren - 60502",742,1014,0.27,32,Spielzeug,toy_display_on_website,# 79 | Top 0.21% | Bauspielzeugsets,,,,4.3,17,-1.43,-,46039.5388888889,77.99 -C0A,78.77 -C0A,0.01,1,0.8,Amazon,,99.99 -C0A,0.99,0.99,2,4.29 -C0A,1,yes,no,yes,no,77.99 -C0A,78.77 -C0A,0.01,1,0.8,77.99 -C0A,78.57 -C0A,0.01,0.8,,,,,5.78 -C0A,0.15,11.70 -C0A,88.89 -C0A,87.15 -C0A,-0.02,139,,,,,,,,,no,,,77.21 -C0A,,1,,77.21 -C0A,,,,,,,,,,,,77.20 -C0A,,99.99 -C0A,99.99 -C0A,,,,,,,,44,44,29,1,40,,1,45930.6,46023,Spielzeug,Bauspielzeugsets,Spielzeug › Bau- & Konstruktionsspielzeug › Bauspielzeugsets,Toy,B0FPXC27PT,,5702018056929,05702018056929,60502,,,"B0FPXDXJ98,B0FPXDXD3F",TOY_BUILDING_BLOCK,LEGO,LEGO,LEGO,LEGO,Toy,60502,,Mehrfarbig,,1,stück,,,,,Kunststoff,,Unisex-Kinder,,,,,,,,Spielzeug,1,,,2026-01-01,,1,yes,"[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/61AetVU1oiL.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/9f8a88b2-8c48-4b52-a1f0-e9e063872e77/default.jobtemplate.hls.m3u8""}]",,yes,16670,2000,1,17055,1998,LEGO Flughafen mit Flugzeug 60502,,,,Achtung. Nicht geeignet für Kinder unter 36 Monate. Enthält verschluckbare Kleinteile. Erstickungsgefahr.,no,no,,no,no,no,no,no,,,,,,,
de,https://m.media-amazon.com/images/I/81QcL4tQQ1L.jpg;https://m.media-amazon.com/images/I/81tZnpOflbL.jpg;https://m.media-amazon.com/images/I/81MTOVUk-VL.jpg;https://m.media-amazon.com/images/I/813rqRaoNZL.jpg;https://m.media-amazon.com/images/I/81muRdei1pL.jpg;https://m.media-amazon.com/images/I/81+gXFgAZmL.jpg;https://m.media-amazon.com/images/I/81Y9G1BNnsL.jpg;https://m.media-amazon.com/images/I/81Dih63ymCL.jpg;https://m.media-amazon.com/images/I/61cvJEbMdHL.jpg;https://m.media-amazon.com/images/I/41ScviYyzOL.jpg;https://m.media-amazon.com/images/I/41Xr8hE64iL.jpg;https://m.media-amazon.com/images/I/512Ul9m0ouL.jpg;https://m.media-amazon.com/images/I/41Hh26qnIsL.jpg,LEGO Star Wars 75441 Angriffskreuzer der Venator-Klasse - Modellbau-Set des republikanischen Kriegsschiffs für Erwachsene - Deko für Wohnzimmer & Regal - Geschenk für Fans von Die Rache der Sith,797,625,-0.28,24,Spielzeug,toy_display_on_website,# 85 | Top 0.13% | Bauspielzeugsets,,,,4.5,30,-2.33,-,46041.4208333333,62.56 -C0A,64.63 -C0A,0.03,1,0.8,Amazon,,79.99 -C0A,1,1,1,2.12 -C0A,5,yes,no,yes,no,62.56 -C0A,63.37 -C0A,0.01,1,0.8,62.56 -C0A,63.26 -C0A,0.01,0.8,,,,,3.67 -C0A,0.1499,9.38 -C0A,72.09 -C0A,73.68 -C0A,0.02,1184,,,,,,,,,no,,,,,1,,,,,,,,,,,,,,,,79.99 -C0A,79.99 -C0A,,,,,,,,51,51,36,1,40,,,45930.6,46023,Spielzeug,Bauspielzeugsets,Spielzeug › Bau- & Konstruktionsspielzeug › Bauspielzeugsets,Toy,B0FPXBMXFN,,5702018063002,05702018063002,75441,,,,TOY_BUILDING_BLOCK,LEGO,LEGO,LEGO,LEGO,Toy,75441,,Mehrfarbig,,1,stück,,,,,Kunststoff,,Unisex-Kinder,,,,,,,,Spielzeug,1,,,2026-01-01,,1,yes,"[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/613NRdufC1L.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/b4b15894-a3de-4b25-bad5-72aa1e408d58/default.jobtemplate.hls.m3u8""}]",,yes,6574,790,1,6153,,LEGO STAR WARS 75441 75441,,,,Achtung. Nicht geeignet für Kinder unter 36 Monate. Enthält verschluckbare Kleinteile. Erstickungsgefahr.,no,no,,no,no,no,no,no,,,,,,,
de,https://m.media-amazon.com/images/I/81-EHFybMxL.jpg;https://m.media-amazon.com/images/I/91ycn0EowzL.jpg;https://m.media-amazon.com/images/I/81-KMxJ8iTL.jpg;https://m.media-amazon.com/images/I/91aBdDncRzL.jpg;https://m.media-amazon.com/images/I/81IpeuDEYIL.jpg;https://m.media-amazon.com/images/I/91nYnC-hOoL.jpg;https://m.media-amazon.com/images/I/91MDu8H0DuL.jpg;https://m.media-amazon.com/images/I/815cmBhIvJL.jpg;https://m.media-amazon.com/images/I/51N5B9YU54L.jpg;https://m.media-amazon.com/images/I/51+Bo6Pn+VL.jpg;https://m.media-amazon.com/images/I/51FiQdP3StL.jpg,"LEGO ONE Piece - Das Piratenschiff Flying Lamb (Going Merry) - Spielset mit 5 Minifiguren - inkl. Ruffy, Zoro & Nami - Spielzeug zum Bauen - Geschenk für Jungen, Mädchen & Fans ab 10 Jahren - 75639",882,956,0.08,213,Spielzeug,toy_display_on_website,# 111 | Top 0.09% | Bauspielzeug & Konstruktionsspielzeug,800,0.69,,4.7,735,-1,-,46041.3722222222,95.99 -C0A,95.51 -C0A,-0.01,1,0.08,Amazon,,129.99 -C0A,0.92,0.92,2,2.31 -C0A,,yes,no,yes,no,95.99 -C0A,95.51 -C0A,-0.01,1,0.08,95.99 -C0A,97.09 -C0A,0.01,,120.11 -C0A,121.85 -C0A,0.01,2,5.78 -C0A,0.15,14.40 -C0A,114.99 -C0A,116.42 -C0A,0.01,159,,,,,,,,,no,,,,,1,,,,,,,,,,,,,,,,129.99 -C0A,129.99 -C0A,,,,,,,,54,54,55,3,38,,,45766.9097222222,45901,Spielzeug,Bau- & Konstruktionsspielzeug,Spielzeug › Bau- & Konstruktionsspielzeug,Toy,B0DWDQYB87,,5702017818023,05702017818023,75639,,,"B0DWDRZQYP,B0DWDR1DBS",TOY_BUILDING_BLOCK,LEGO,LEGO,LEGO,LEGO,Toy,75639,,Mehrfarbig,,,,,,,,Kunststoff,,Unisex-Kinder,,,,Standard,,,,Spielzeug,1,,,2025-09-01,,1,yes,"[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/51SnmYdVJtL.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/2416dbf2-e7e4-43c4-b70d-3e1b0ce661db/default.jobtemplate.hls.m3u8""}]",,yes,17232,1920,1,17055,1918,LEGO Das Piratenschiff Flying Lamb 75639,,,,Achtung. Nicht geeignet für Kinder unter 36 Monate. Enthält verschluckbare Kleinteile. Erstickungsgefahr.,no,no,,no,no,no,no,no,,,,,,,
de,https://m.media-amazon.com/images/I/81oWAzSDUPL.jpg;https://m.media-amazon.com/images/I/81w9BExrw4L.jpg;https://m.media-amazon.com/images/I/819+8M8mrWL.jpg;https://m.media-amazon.com/images/I/81BbgeNjiOL.jpg;https://m.media-amazon.com/images/I/81uOln2g90L.jpg;https://m.media-amazon.com/images/I/814-tLOwjuL.jpg;https://m.media-amazon.com/images/I/81qeGHppz8L.jpg;https://m.media-amazon.com/images/I/51ZL643j2ZL.jpg;https://m.media-amazon.com/images/I/41zSxtjjpRL.jpg;https://m.media-amazon.com/images/I/512Ul9m0ouL.jpg;https://m.media-amazon.com/images/I/41ruGVOJpfL.jpg,LEGO Architecture Paris – Stadt der Liebe 3D Puzzle - Wanddeko als Bastelset zum Bauen - DIY Set Erwachsene mit Pariser Wahrzeichen wie Miniatur Eiffelturm - Geschenk für Männer und Frauen - 21064,887,30651,0.97,74,Spielzeug,toy_display_on_website,# 90 | Top 1% | Bauspielzeugsets,600,-2.09,,4.4,34,-1.27,-,46040.3666666667,62.99 -C0A,74.24 -C0A,0.15,1,0.39,Amazon,,79.99 -C0A,1,1,1,5.82 -C0A,1,yes,no,yes,no,62.99 -C0A,74.23 -C0A,0.15,1,0.39,62.99 -C0A,73.97 -C0A,0.15,0.39,,,,,4.55 -C0A,0.15,9.45 -C0A,70.78 -C0A,74.97 -C0A,0.06,1415,,,,,,,,,no,,62.36 -C0A,62.36 -C0A,,0.94,62.36 -C0A,62.36 -C0A,,,,,,,,,,,62.36 -C0A,62.36 -C0A,0.16,79.99 -C0A,79.99 -C0A,,,,,,,,52,50,15,1,39,2,2,45930.5472222222,45979,Spielzeug,Bauspielzeugsets,Spielzeug › Bau- & Konstruktionsspielzeug › Bauspielzeugsets,Toy,B0FPXJ7MGT,,"5702018091227, 5702018063668",05702018063668,21064,,,"B0FPXDY3X2,B01N6CJ1QW",TOY_BUILDING_BLOCK,LEGO,LEGO,LEGO,LEGO,Toy,21064,,Mehrfarbig,,1,stück,,,,,Kunststoff,,Unisex-Kinder,,,,,,,,Spielzeug,1,,,2026-01-01,,1,yes,"[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/61JPUS7opJL.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/9ed3f31a-30ae-4104-8a1c-ce1262a4a7e0/default.jobtemplate.hls.m3u8""}]",,yes,9784,1100,1,9408,1097,LEGO Paris – Stadt der Liebe 21064,,,,Achtung. Nicht geeignet für Kinder unter 36 Monate. Enthält verschluckbare Kleinteile. Erstickungsgefahr.,no,no,,no,no,no,no,no,Limited Time Deal,Befristetes Angebot,,,,,
de,https://m.media-amazon.com/images/I/81YjcQMdKiL.jpg;https://m.media-amazon.com/images/I/81vkPHIoXtL.jpg;https://m.media-amazon.com/images/I/816xrpjFnaL.jpg;https://m.media-amazon.com/images/I/81xz7fPeLpL.jpg;https://m.media-amazon.com/images/I/71n9IzwvPJL.jpg;https://m.media-amazon.com/images/I/81D7AujUupL.jpg;https://m.media-amazon.com/images/I/71j4xDkdjWL.jpg;https://m.media-amazon.com/images/I/81RQqxaucaL.jpg;https://m.media-amazon.com/images/I/41Lm-GbuvML.jpg;https://m.media-amazon.com/images/I/81-BaCnrkWL.jpg,LEGO Star Wars: The Clone Wars MTT der Separatisten in der Schlacht von Felucia - Spielzeug mit Lichtschwert - Kinder Geschenk für Jungen und Mädchen - Modellbau zum Ausstellen und Sammeln - 75435,1210,890,-0.36,216,Spielzeug,toy_display_on_website,# 119 | Top 0.16% | Bauspielzeugsets,1000,0.62,,4.5,291,-0.64,-,46041.3305555556,109.00 -C0A,108.60 -C0A,,1,0.13,Amazon,,149.99 -C0A,0.87,0.87,1,4.60 -C0A,4,yes,no,yes,no,109.00 -C0A,108.78 -C0A,,1,0.12,109.00 -C0A,111.76 -C0A,0.02,,135.72 -C0A,141.38 -C0A,0.04,1,5.75 -C0A,0.15,16.35 -C0A,124.99 -C0A,127.07 -C0A,0.02,322,,,,,,88.11 -C0A,,,no,,107.91 -C0A,114.07 -C0A,0.05,0.63,107.91 -C0A,115.28 -C0A,0.06,,102.16 -C0A,,,105.43 -C0A,,,,,107.91 -C0A,114.02 -C0A,0.01,149.99 -C0A,149.99 -C0A,,,,,,,,70,69,58,4,36,1,1,45766.9097222222,45870,Spielzeug,Bauspielzeugsets,Spielzeug › Bau- & Konstruktionsspielzeug › Bauspielzeugsets,Toy,B0DWF9CLWZ,,5702017901251,05702017901251,75435,,,"B0DWDWK591,B0DWDQ4YGR",TOY_BUILDING_BLOCK,LEGO,LEGO,LEGO,LEGO,Toy,75435,,Mehrfarbig,,,,,,,,Kunststoff,,Unisex-Kinder,,,,Standard,,,,Spielzeug,1,,,2025-08-01,,1,yes,"[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/515GxWD8DxL.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/389a7015-8de5-4cab-8dfe-3f28f12441dd/default.jobtemplate.hls.m3u8""}]",,yes,11130,1460,1,11878,1450,LEGO MTT der Separatisten in der Schlacht von Felucia 75435,,,,Achtung. Nicht geeignet für Kinder unter 36 Monate. Enthält verschluckbare Kleinteile. Erstickungsgefahr.,no,no,,no,no,no,no,no,,,,,,,
de,https://m.media-amazon.com/images/I/81wg-aupgpL.jpg;https://m.media-amazon.com/images/I/81VjCVDOC8L.jpg;https://m.media-amazon.com/images/I/91Lwk62Rb7L.jpg;https://m.media-amazon.com/images/I/816kS9hBmSL.jpg;https://m.media-amazon.com/images/I/81bw91176FL.jpg;https://m.media-amazon.com/images/I/81Xvr5YB+EL.jpg;https://m.media-amazon.com/images/I/71usdAxbETL.jpg;https://m.media-amazon.com/images/I/41vvm+A-0vL.jpg;https://m.media-amazon.com/images/I/51zzP6XwB9L.jpg,"LEGO Fortnite Klombo Gaming Spielzeug - Spielset mit Minifiguren - Dinofigur mit Inselabenteuer-Schali und ORO auf Klombos Rücken - Gamer Geschenk für Jungen, Mädchen und Fans ab 10 Jahren - 77077",1311,854,-0.54,195,Spielzeug,toy_display_on_website,# 143 | Top 0.26% | Bauspielzeugsets,100,0.88,,4.8,1688,-0.36,54,46041.3888888889,74.95 -C0A,69.98 -C0A,-0.07,1,0.16,Amazon,,99.99 -C0A,0.85,0.85,1,3.91 -C0A,3,yes,no,yes,no,74.95 -C0A,69.98 -C0A,-0.07,1,0.16,74.95 -C0A,72.95 -C0A,-0.03,,86.80 -C0A,92.42 -C0A,0.06,9,7.19 -C0A,0.15,11.24 -C0A,84.90 -C0A,84.97 -C0A,,429,,,,,,65.33 -C0A,,,no,,73.49 -C0A,71.21 -C0A,-0.03,0.41,,70.85 -C0A,,73.49 -C0A,71.52 -C0A,-0.03,,,,,,,73.49 -C0A,71.18 -C0A,-0.05,99.99 -C0A,99.99 -C0A,,,,,,,,77,72,72,3,37,5,3,45708.9736111111,45809,Spielzeug,Bauspielzeugsets,Spielzeug › Bau- & Konstruktionsspielzeug › Bauspielzeugsets,Toy,B0DRCZGT32,,5702017824284,05702017824284,77077,B0FGCTYXCZ,"B0DHSD4ZJM,B0DRCZGT32","B0DHSDFDXN,B0DWDY53FC",TOY_BUILDING_BLOCK,LEGO,LEGO,LEGO,LEGO,Toy,77077,Style: Klombo 77077;,Mehrfarbig,,,,,,,Klombo 77077,Kunststoff,,Unisex-Kinder,,,,Standard,,,,Spielzeug,1,,,2025-06-01,Englisch: Originalsprache,1,yes,"[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/519-ZH9HsPL.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/9cd7c651-5f3d-4ac3-985a-132acfdb3557/default.jobtemplate.hls.m3u8""}]",,yes,26578,1670,1,9259,1234,LEGO Klombo 77077,,,,Achtung. Nicht geeignet für Kinder unter 36 Monate. Enthält verschluckbare Kleinteile. Erstickungsgefahr.,no,no,,no,no,no,no,no,,,,,,,
de,https://m.media-amazon.com/images/I/81ZVFwbFVdL.jpg;https://m.media-amazon.com/images/I/81PuNadzSOL.jpg;https://m.media-amazon.com/images/I/81WUBoOOI+L.jpg;https://m.media-amazon.com/images/I/81Ir3ABEWbL.jpg;https://m.media-amazon.com/images/I/817YV+EuVTL.jpg;https://m.media-amazon.com/images/I/71m7jupsUxL.jpg;https://m.media-amazon.com/images/I/81pHeeg702L.jpg;https://m.media-amazon.com/images/I/41JwVOmCstL.jpg;https://m.media-amazon.com/images/I/41SWcj4iaKL.jpg;https://m.media-amazon.com/images/I/512Ul9m0ouL.jpg;https://m.media-amazon.com/images/I/51owMRYiJcL.jpg,LEGO Star Wars 75452 Der Astromech-Droide BB-8 - Spielzeug mit drehbarem Kopf & rollendem Rad - DIY Deko fürs Schlafzimmer - Geschenk für Jungen & Mädchen ab 10 Jahren sowie Star-Wars-Fans,1339,2096,0.36,45,Spielzeug,toy_display_on_website,# 132 | Top 0.33% | Bauspielzeugsets,,,,5,19,-0.9,-,46039.5486111111,67.99 -C0A,71.42 -C0A,0.05,1,0.8,Amazon,,89.99 -C0A,0.99,0.99,1,3.72 -C0A,4,yes,no,yes,no,67.99 -C0A,70.28 -C0A,0.03,1,0.8,67.99 -C0A,70.41 -C0A,0.03,0.8,,,,,3.93 -C0A,0.15,10.20 -C0A,78.89 -C0A,80.19 -C0A,0.02,310,,,,,,,,,no,,,,,1,,,,,,,,,,,,,,,,89.99 -C0A,89.99 -C0A,,,,,,,,45,45,32,1,39,,,45930.5680555556,46023,Spielzeug,Bauspielzeugsets,Spielzeug › Bau- & Konstruktionsspielzeug › Bauspielzeugsets,Toy,B0FPXFW6PM,,5702018063095,05702018063095,75452,,,"B0FPXFZXCN,B0FPXBMXFN",TOY_BUILDING_BLOCK,LEGO,LEGO,LEGO,LEGO,Toy,75452,,Mehrfarbig,,1,stück,,,,,Kunststoff,,Unisex-Kinder,,,,,,,,Spielzeug,1,,,2026-01-01,,1,yes,"[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/51PfwgIRYiL.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/64e0435f-110b-4ec3-a158-6db3327627ed/default.jobtemplate.hls.m3u8""}]",,yes,5845,690,1,5615,683,LEGO Der Astromech-Droide BB-8 75452,,,,Achtung. Nicht geeignet für Kinder unter 36 Monate. Enthält verschluckbare Kleinteile. Erstickungsgefahr.,no,no,,no,no,no,no,no,,,,,,,
de,https://m.media-amazon.com/images/I/81C0OCErEVL.jpg;https://m.media-amazon.com/images/I/9184VDwkSoL.jpg;https://m.media-amazon.com/images/I/81Ig9jsc3ZL.jpg;https://m.media-amazon.com/images/I/91SNqEXmjcL.jpg;https://m.media-amazon.com/images/I/81nfMNK356L.jpg;https://m.media-amazon.com/images/I/91NY5vrDrUL.jpg;https://m.media-amazon.com/images/I/81jOntzVbHL.jpg;https://m.media-amazon.com/images/I/716Sg6iPQ7L.jpg;https://m.media-amazon.com/images/I/51BhRwNU24L.jpg;https://m.media-amazon.com/images/I/41SB8+dH0qL.jpg;https://m.media-amazon.com/images/I/512Ul9m0ouL.jpg;https://m.media-amazon.com/images/I/51Mh81nvglL.jpg,"LEGO Harry Potter Luna Lovegoods Haus - Modellbau mit Leuchtstein und 5 Minifiguren - Baukasten DIY Deko fürs Schlafzimmer - Kreatives Geschenk für Mädchen, Jungen und Fans ab 10 Jahren - 76467",1357,1770,0.23,35,Spielzeug,toy_display_on_website,# 133 | Top 0.31% | Bauspielzeugsets,,,,4.6,28,-1.15,-,46040.2777777778,77.99 -C0A,80.27 -C0A,0.03,1,0.8,Amazon,,99.99 -C0A,1,1,1,2.68 -C0A,,yes,no,yes,no,77.99 -C0A,80.27 -C0A,0.03,1,0.8,77.99 -C0A,80.27 -C0A,0.03,0.8,,,,,3.95 -C0A,0.15,11.70 -C0A,91.89 -C0A,98.07 -C0A,0.06,806,,,,,,,,,no,,77.21 -C0A,77.21 -C0A,,0.96,77.21 -C0A,77.21 -C0A,,,,,,,,,,,77.21 -C0A,77.21 -C0A,0.04,99.99 -C0A,99.99 -C0A,,,,,,,,12,11,6,1,10,1,1,45930.5472222222,46023,Spielzeug,Bauspielzeugsets,Spielzeug › Bau- & Konstruktionsspielzeug › Bauspielzeugsets,Toy,B0FPXDNRPP,,5702018063439,,76467,,,"B0FPXG2R7J,B0FPXDX74V",TOY_BUILDING_BLOCK,LEGO,LEGO,LEGO,LEGO,Toy,76467,,Mehrfarbig,,1,stück,,,,,Kunststoff,,Unisex-Kinder,,,,,,,,Spielzeug,1,,,2026-01-01,,1,yes,"[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/41SitSAq3yL.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/f0765d80-ba01-44b0-9fb9-dd58b989a327/default.jobtemplate.hls.m3u8""}]",,yes,7202,1050,1,7006,957,LEGO Luna Lovegoods Haus 76467,,,,Achtung. Nicht geeignet für Kinder unter 36 Monate. Enthält verschluckbare Kleinteile. Erstickungsgefahr.,yes,yes,,no,no,no,no,no,,,,,,,
